repo,repo_url,seed_category,activity_label,analysis_date_utc,repo_head_sha,file_path,file_language,absolute_path,lines_of_code,unique_authors_12m,repo_unique_authors_12m,repo_commits_12m,repo_commits_per_month_12m,churn_12m,added_lines_12m,deleted_lines_12m,bus_factor_single_dev,bus_factor_75_dominant_author,dominant_author,dominant_author_share,last_12m_observed_commits
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeFlatten.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeFlatten.java,133,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeFromAction.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeFromAction.java,65,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeFromCallable.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeFromCallable.java,72,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeFromCompletable.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeFromCompletable.java,85,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeFromFuture.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeFromFuture.java,74,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeFromRunnable.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeFromRunnable.java,65,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeFromSingle.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeFromSingle.java,85,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeFromSupplier.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeFromSupplier.java,71,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeHide.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeHide.java,81,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeIgnoreElement.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeIgnoreElement.java,86,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeIgnoreElementCompletable.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeIgnoreElementCompletable.java,95,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeIsEmpty.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeIsEmpty.java,82,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeIsEmptySingle.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeIsEmptySingle.java,101,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeLift.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeLift.java,51,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeMap.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeMap.java,103,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeObserveOn.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeObserveOn.java,110,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeOnErrorComplete.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeOnErrorComplete.java,105,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeOnErrorNext.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeOnErrorNext.java,136,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeOnErrorReturn.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeOnErrorReturn.java,101,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybePeek.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybePeek.java,181,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeSubscribeOn.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeSubscribeOn.java,104,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeSwitchIfEmpty.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeSwitchIfEmpty.java,125,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeSwitchIfEmptySingle.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeSwitchIfEmptySingle.java,127,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeTakeUntilMaybe.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeTakeUntilMaybe.java,152,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeTakeUntilPublisher.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeTakeUntilPublisher.java,156,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeTimeInterval.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeTimeInterval.java,105,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeTimeoutMaybe.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeTimeoutMaybe.java,203,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeTimeoutPublisher.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeTimeoutPublisher.java,208,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeTimer.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeTimer.java,75,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeToFlowable.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeToFlowable.java,89,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeToObservable.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeToObservable.java,99,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeToSingle.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeToSingle.java,102,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeUnsubscribeOn.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeUnsubscribeOn.java,98,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeUsing.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeUsing.java,235,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeZipArray.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeZipArray.java,205,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/maybe/MaybeZipIterable.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\maybe\MaybeZipIterable.java,88,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/CompletableAndThenObservable.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\CompletableAndThenObservable.java,100,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/CompletableAndThenPublisher.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\CompletableAndThenPublisher.java,114,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/ConcatMapXMainObserver.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\ConcatMapXMainObserver.java,152,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/ConcatMapXMainSubscriber.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\ConcatMapXMainSubscriber.java,157,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/FlowableConcatMapCompletable.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\FlowableConcatMapCompletable.java,234,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/FlowableConcatMapMaybe.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\FlowableConcatMapMaybe.java,294,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/FlowableConcatMapMaybePublisher.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\FlowableConcatMapMaybePublisher.java,55,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/FlowableConcatMapSingle.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\FlowableConcatMapSingle.java,284,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/FlowableConcatMapSinglePublisher.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\FlowableConcatMapSinglePublisher.java,55,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/FlowableSwitchMapCompletable.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\FlowableSwitchMapCompletable.java,220,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/FlowableSwitchMapMaybe.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\FlowableSwitchMapMaybe.java,294,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/FlowableSwitchMapSingle.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\FlowableSwitchMapSingle.java,283,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/MaterializeSingleObserver.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\MaterializeSingleObserver.java,70,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/MaybeFlatMapObservable.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\MaybeFlatMapObservable.java,115,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/MaybeFlatMapPublisher.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\MaybeFlatMapPublisher.java,129,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/ObservableConcatMapCompletable.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\ObservableConcatMapCompletable.java,200,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/ObservableConcatMapMaybe.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\ObservableConcatMapMaybe.java,258,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/ObservableConcatMapSingle.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\ObservableConcatMapSingle.java,248,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/ObservableSwitchMapCompletable.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\ObservableSwitchMapCompletable.java,218,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/ObservableSwitchMapMaybe.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\ObservableSwitchMapMaybe.java,281,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/ObservableSwitchMapSingle.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\ObservableSwitchMapSingle.java,270,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
RxJava,https://github.com/ReactiveX/RxJava,STAGNANT,ACTIVE,2026-01-06T01:26:06.388173+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,src/main/java/io/reactivex/rxjava3/internal/operators/mixed/ScalarXMapZHelper.java,java,C:\Final_Year_Project_\data\raw_repos\RxJava\src\main\java\io\reactivex\rxjava3\internal\operators\mixed\ScalarXMapZHelper.java,156,0,4,85,7.083333333333333,0,0,0,False,False,,0.0,0
